episode,round,index,class
M0-E18,79,17,M0
M0-E18,80,17,M0
M0-E18,81,17,M0
M0-E18,82,17,M0
M0-E18,83,17,M0
M0-E18,84,17,M0
M0-E18,85,17,M0
M0-E18,86,17,M0
M0-E18,87,17,M0
M0-E18,88,17,M0
M0-E18,89,17,M0
M0-E18,90,17,M0
M0-E18,91,17,M0
M0-E18,92,17,M0
M0-E18,93,17,M0
M0-E18,94,17,M0
M0-E18,95,17,M0
M0-E18,96,17,M0
M0-E18,97,17,M0
M0-E18,98,17,M0
M0-E18,99,17,M0
M5-E11,0,10,M5
M5-E11,1,12,M5
M5-E11,2,10,M5
M5-E11,3,12,M5
M5-E11,4,10,M5
M5-E11,5,12,M5
M5-E11,6,10,M5
M5-E11,7,12,M5
M5-E11,8,10,M5
M5-E11,9,12,M5
M5-E11,10,10,M5
M5-E11,11,12,M5
M5-E11,12,10,M5
M5-E11,13,12,M5
M5-E11,14,10,M5
M5-E11,15,12,M5
M5-E11,16,10,M5
M5-E11,17,12,M5
M5-E11,18,10,M5
M5-E11,19,12,M5
M5-E11,20,10,M5
M5-E11,21,12,M5
M5-E11,22,10,M5
M5-E11,23,12,M5
M5-E11,24,10,M5
M5-E11,25,12,M5
M5-E11,26,10,M5
M5-E11,27,12,M5
M5-E11,28,10,M5
M5-E11,29,12,M5
M5-E11,30,10,M5
M5-E11,31,12,M5
M5-E11,32,10,M5
M5-E11,33,12,M5
M5-E11,34,10,M5
M5-E11,35,12,M5
M5-E11,36,10,M5
M5-E11,37,12,M5
M5-E11,38,10,M5
M5-E11,39,12,M5
M5-E11,40,10,M5
M5-E11,41,12,M5
M5-E11,42,10,M5
M5-E11,43,12,M5
M5-E11,44,10,M5
M5-E11,45,12,M5
M5-E11,46,10,M5
M5-E11,47,12,M5
M5-E11,48,10,M5
M5-E11,49,12,M5
M5-E11,50,10,M5
M5-E11,51,12,M5
M5-E11,52,10,M5
M5-E11,53,12,M5
M5-E11,54,10,M5
M5-E11,55,12,M5
M5-E11,56,10,M5
M5-E11,57,12,M5
M5-E11,58,10,M5
M5-E11,59,12,M5
M5-E11,60,10,M5
M5-E11,61,12,M5
M5-E11,62,10,M5
M5-E11,63,12,M5
M5-E11,64,10,M5
M5-E11,65,12,M5
M5-E11,66,10,M5
M5-E11,67,12,M5
M5-E11,68,10,M5
M5-E11,69,12,M5
M5-E11,70,10,M5
M5-E11,71,12,M5
M5-E11,72,10,M5
M5-E11,73,12,M5
M5-E11,74,10,M5
M5-E11,75,12,M5
M5-E11,76,10,M5
M5-E11,77,12,M5
M5-E11,78,10,M5
M5-E11,79,12,M5
M5-E11,80,10,M5
M5-E11,81,12,M5
M5-E11,82,10,M5
M5-E11,83,12,M5
M5-E11,84,10,M5
M5-E11,85,12,M5
M5-E11,86,10,M5
M5-E11,87,12,M5
M5-E11,88,10,M5
M5-E11,89,12,M5
M5-E11,90,10,M5
M5-E11,91,12,M5
M5-E11,92,10,M5
M5-E11,93,12,M5
M5-E11,94,10,M5
M5-E11,95,12,M5
M5-E11,96,10,M5
M5-E11,97,12,M5
M5-E11,98,10,M5
M5-E11,99,12,M5
M7-E08,0,17,M7
M7-E08,1,17,M7
M7-E08,2,17,M7
M7-E08,3,17,M7
M7-E08,4,17,M7
M7-E08,5,17,M7
M7-E08,6,17,M7
M7-E08,7,17,M7
M7-E08,8,17,M7
M7-E08,9,17,M7
M7-E08,10,17,M7
M7-E08,11,17,M7
M7-E08,12,17,M7
M7-E08,13,17,M7
M7-E08,14,17,M7
M7-E08,15,17,M7
M7-E08,16,17,M7
M7-E08,17,17,M7
M7-E08,18,17,M7
M7-E08,19,17,M7
M7-E08,20,17,M7
M7-E08,21,17,M7
M7-E08,22,17,M7
M7-E08,23,17,M7
M7-E08,24,17,M7
M7-E08,25,17,M7
M7-E08,26,17,M7
M7-E08,27,17,M7
M7-E08,28,17,M7
M7-E08,29,17,M7
M7-E08,30,17,M7
M7-E08,31,17,M7
M7-E08,32,17,M7
M7-E08,33,17,M7
M7-E08,34,17,M7
M7-E08,35,17,M7
M7-E08,36,17,M7
M7-E08,37,17,M7
M7-E08,38,17,M7
M7-E08,39,17,M7
M7-E08,40,17,M7
M7-E08,41,17,M7
M7-E08,42,17,M7
M7-E08,43,17,M7
M7-E08,44,17,M7
M7-E08,45,17,M7
M7-E08,46,17,M7
M7-E08,47,17,M7
M7-E08,48,17,M7
M7-E08,49,17,M7
M7-E08,50,17,M7
M7-E08,51,17,M7
M7-E08,52,17,M7
M7-E08,53,17,M7
M7-E08,54,17,M7
M7-E08,55,17,M7
M7-E08,56,17,M7
M7-E08,57,17,M7
M7-E08,58,17,M7
M7-E08,59,17,M7
M7-E08,60,17,M7
M7-E08,61,17,M7
M7-E08,62,17,M7
M7-E08,63,17,M7
M7-E08,64,17,M7
M7-E08,65,17,M7
M7-E08,66,17,M7
M7-E08,67,17,M7
M7-E08,68,17,M7
M7-E08,69,17,M7
M7-E08,70,17,M7
M7-E08,71,17,M7
M7-E08,72,17,M7
M7-E08,73,17,M7
M7-E08,74,17,M7
M7-E08,75,17,M7
M7-E08,76,17,M7
M7-E08,77,17,M7
M7-E08,78,17,M7
M7-E08,79,17,M7
M7-E08,80,17,M7
M7-E08,81,17,M7
M7-E08,82,17,M7
M7-E08,83,17,M7
M7-E08,84,17,M7
M7-E08,85,17,M7
M7-E08,86,17,M7
M7-E08,87,17,M7
M7-E08,88,17,M7
M7-E08,89,17,M7
M7-E08,90,17,M7
M7-E08,91,17,M7
M7-E08,92,17,M7
M7-E08,93,17,M7
M7-E08,94,17,M7
M7-E08,95,17,M7
M7-E08,96,17,M7
M7-E08,97,17,M7
M7-E08,98,17,M7
M7-E08,99,17,M7
M0-E03,0,17,M0
M0-E03,1,17,M0
M0-E03,2,17,M0
M0-E03,3,17,M0
M0-E03,4,17,M0
M0-E03,5,17,M0
M0-E03,6,17,M0
M0-E03,7,17,M0
M0-E03,8,17,M0
M0-E03,9,17,M0
M0-E03,10,17,M0
M0-E03,11,17,M0
M0-E03,12,17,M0
M0-E03,13,17,M0
M0-E03,14,17,M0
M0-E03,15,17,M0
M0-E03,16,17,M0
M0-E03,17,17,M0
M0-E03,18,17,M0
M0-E03,19,17,M0
M0-E03,20,17,M0
M0-E03,21,17,M0
M0-E03,22,17,M0
M0-E03,23,17,M0
M0-E03,24,17,M0
M0-E03,25,17,M0
M0-E03,26,17,M0
M0-E03,27,17,M0
M0-E03,28,17,M0
M0-E03,29,17,M0
M0-E03,30,17,M0
M0-E03,31,17,M0
M0-E03,32,17,M0
M0-E03,33,17,M0
M0-E03,34,17,M0
M0-E03,35,17,M0
M0-E03,36,17,M0
M0-E03,37,17,M0
M0-E03,38,17,M0
M0-E03,39,17,M0
M0-E03,40,17,M0
M0-E03,41,17,M0
M0-E03,42,17,M0
M0-E03,43,17,M0
M0-E03,44,17,M0
M0-E03,45,17,M0
M0-E03,46,17,M0
M0-E03,47,17,M0
M0-E03,48,17,M0
M0-E03,49,17,M0
M0-E03,50,17,M0
M0-E03,51,17,M0
M0-E03,52,17,M0
M0-E03,53,17,M0
M0-E03,54,17,M0
M0-E03,55,17,M0
M0-E03,56,17,M0
M0-E03,57,17,M0
M0-E03,58,17,M0
M0-E03,59,17,M0
M0-E03,60,17,M0
M0-E03,61,17,M0
M0-E03,62,17,M0
M0-E03,63,17,M0
M0-E03,64,17,M0
M0-E03,65,17,M0
M0-E03,66,17,M0
M0-E03,67,17,M0
M0-E03,68,17,M0
M0-E03,69,17,M0
M0-E03,70,17,M0
M0-E03,71,17,M0
M0-E03,72,17,M0
M0-E03,73,17,M0
M0-E03,74,17,M0
M0-E03,75,17,M0
M0-E03,76,17,M0
M0-E03,77,17,M0
M0-E03,78,17,M0
M0-E03,79,17,M0
M0-E03,80,17,M0
M0-E03,81,17,M0
M0-E03,82,17,M0
M0-E03,83,17,M0
M0-E03,84,17,M0
M0-E03,85,17,M0
M0-E03,86,17,M0
M0-E03,87,17,M0
M0-E03,88,17,M0
M0-E03,89,17,M0
M0-E03,90,17,M0
M0-E03,91,17,M0
M0-E03,92,17,M0
M0-E03,93,17,M0
M0-E03,94,17,M0
M0-E03,95,17,M0
M0-E03,96,17,M0
M0-E03,97,17,M0
M0-E03,98,17,M0
M0-E03,99,17,M0
M0-E05,0,17,M0
M0-E05,1,17,M0
M0-E05,2,17,M0
M0-E05,3,17,M0
M0-E05,4,17,M0
M0-E05,5,17,M0
M0-E05,6,17,M0
M0-E05,7,17,M0
M0-E05,8,17,M0
M0-E05,9,17,M0
M0-E05,10,17,M0
M0-E05,11,17,M0
M0-E05,12,17,M0
M0-E05,13,17,M0
M0-E05,14,17,M0
M0-E05,15,17,M0
M0-E05,16,17,M0
M0-E05,17,17,M0
M0-E05,18,17,M0
M0-E05,19,17,M0
M0-E05,20,17,M0
M0-E05,21,17,M0
M0-E05,22,17,M0
M0-E05,23,17,M0
M0-E05,24,17,M0
M0-E05,25,17,M0
M0-E05,26,17,M0
M0-E05,27,17,M0
M0-E05,28,17,M0
M0-E05,29,17,M0
M0-E05,30,17,M0
M0-E05,31,17,M0
M0-E05,32,17,M0
M0-E05,33,17,M0
M0-E05,34,17,M0
M0-E05,35,17,M0
M0-E05,36,17,M0
M0-E05,37,17,M0
M0-E05,38,17,M0
M0-E05,39,17,M0
M0-E05,40,17,M0
M0-E05,41,17,M0
M0-E05,42,17,M0
M0-E05,43,17,M0
M0-E05,44,17,M0
M0-E05,45,17,M0
M0-E05,46,17,M0
M0-E05,47,17,M0
M0-E05,48,17,M0
M0-E05,49,17,M0
M0-E05,50,17,M0
M0-E05,51,17,M0
M0-E05,52,17,M0
M0-E05,53,17,M0
M0-E05,54,17,M0
M0-E05,55,17,M0
M0-E05,56,17,M0
M0-E05,57,17,M0
M0-E05,58,17,M0
M0-E05,59,17,M0
M0-E05,60,17,M0
M0-E05,61,17,M0
M0-E05,62,17,M0
M0-E05,63,17,M0
M0-E05,64,17,M0
M0-E05,65,17,M0
M0-E05,66,17,M0
M0-E05,67,17,M0
M0-E05,68,17,M0
M0-E05,69,17,M0
M0-E05,70,17,M0
M0-E05,71,17,M0
M0-E05,72,17,M0
M0-E05,73,17,M0
M0-E05,74,17,M0
M0-E05,75,17,M0
M0-E05,76,17,M0
M0-E05,77,17,M0
M0-E05,78,17,M0
M0-E05,79,17,M0
M0-E05,80,17,M0
M0-E05,81,17,M0
M0-E05,82,17,M0
M0-E05,83,17,M0
M0-E05,84,17,M0
M0-E05,85,17,M0
M0-E05,86,17,M0
M0-E05,87,17,M0
M0-E05,88,17,M0
M0-E05,89,17,M0
M0-E05,90,17,M0
M0-E05,91,17,M0
M0-E05,92,17,M0
M0-E05,93,17,M0
M0-E05,94,17,M0
M0-E05,95,17,M0
M0-E05,96,17,M0
M0-E05,97,17,M0
M0-E05,98,17,M0
M0-E05,99,17,M0
M1-E17,0,17,M1
M1-E17,1,17,M1
M1-E17,2,17,M1
M1-E17,3,17,M1
M1-E17,4,17,M1
M1-E17,5,17,M1
M1-E17,6,23,M1
M1-E17,7,17,M1
M1-E17,8,17,M1
M1-E17,9,17,M1
M1-E17,10,17,M1
M1-E17,11,17,M1
M1-E17,12,17,M1
M1-E17,13,17,M1
M1-E17,14,17,M1
M1-E17,15,17,M1
M1-E17,16,17,M1
M1-E17,17,17,M1
M1-E17,18,17,M1
M1-E17,19,17,M1
M1-E17,20,17,M1
M1-E17,21,17,M1
M1-E17,22,17,M1
M1-E17,23,17,M1
M1-E17,24,17,M1
M1-E17,25,17,M1
M1-E17,26,17,M1
M1-E17,27,17,M1
M1-E17,28,17,M1
M1-E17,29,17,M1
M1-E17,30,17,M1
M1-E17,31,17,M1
M1-E17,32,17,M1
M1-E17,33,17,M1
M1-E17,34,17,M1
M1-E17,35,17,M1
M1-E17,36,17,M1
M1-E17,37,17,M1
M1-E17,38,17,M1
M1-E17,39,17,M1
M1-E17,40,17,M1
M1-E17,41,17,M1
M1-E17,42,17,M1
M1-E17,43,17,M1
M1-E17,44,17,M1
M1-E17,45,17,M1
M1-E17,46,17,M1
M1-E17,47,17,M1
M1-E17,48,17,M1
M1-E17,49,17,M1
M1-E17,50,17,M1
M1-E17,51,17,M1
M1-E17,52,17,M1
M1-E17,53,17,M1
M1-E17,54,17,M1
M1-E17,55,17,M1
M1-E17,56,17,M1
M1-E17,57,17,M1
M1-E17,58,17,M1
M1-E17,59,17,M1
M1-E17,60,17,M1
M1-E17,61,17,M1
M1-E17,62,17,M1
M1-E17,63,17,M1
M1-E17,64,17,M1
M1-E17,65,17,M1
M1-E17,66,17,M1
M1-E17,67,17,M1
M1-E17,68,17,M1
M1-E17,69,17,M1
M1-E17,70,17,M1
M1-E17,71,17,M1
M1-E17,72,17,M1
M1-E17,73,17,M1
M1-E17,74,17,M1
M1-E17,75,17,M1
M1-E17,76,17,M1
M1-E17,77,17,M1
M1-E17,78,17,M1
M1-E17,79,17,M1
M1-E17,80,17,M1
M1-E17,81,17,M1
M1-E17,82,17,M1
M1-E17,83,17,M1
M1-E17,84,17,M1
M1-E17,85,17,M1
M1-E17,86,17,M1
M1-E17,87,17,M1
M1-E17,88,17,M1
M1-E17,89,17,M1
M1-E17,90,17,M1
M1-E17,91,17,M1
M1-E17,92,17,M1
M1-E17,93,17,M1
M1-E17,94,17,M1
M1-E17,95,17,M1
M1-E17,96,17,M1
M1-E17,97,17,M1
M1-E17,98,17,M1
M1-E17,99,17,M1
M4-E18,0,10,M4
M4-E18,1,11,M4
M4-E18,2,10,M4
M4-E18,3,11,M4
M4-E18,4,10,M4
M4-E18,5,11,M4
M4-E18,6,10,M4
M4-E18,7,11,M4
M4-E18,8,10,M4
M4-E18,9,11,M4
M4-E18,10,10,M4
M4-E18,11,11,M4
M4-E18,12,10,M4
M4-E18,13,11,M4
M4-E18,14,10,M4
M4-E18,15,11,M4
M4-E18,16,10,M4
M4-E18,17,11,M4
M4-E18,18,10,M4
M4-E18,19,11,M4
M4-E18,20,10,M4
M4-E18,21,11,M4
M4-E18,22,10,M4
M4-E18,23,11,M4
M4-E18,24,10,M4
M4-E18,25,11,M4
M4-E18,26,10,M4
M4-E18,27,11,M4
M4-E18,28,10,M4
M4-E18,29,11,M4
M4-E18,30,10,M4
M4-E18,31,11,M4
M4-E18,32,10,M4
M4-E18,33,11,M4
M4-E18,34,10,M4
M4-E18,35,11,M4
M4-E18,36,10,M4
M4-E18,37,11,M4
M4-E18,38,10,M4
M4-E18,39,11,M4
M4-E18,40,10,M4
M4-E18,41,11,M4
M4-E18,42,10,M4
M4-E18,43,11,M4
M4-E18,44,10,M4
M4-E18,45,11,M4
M4-E18,46,10,M4
M4-E18,47,11,M4
M4-E18,48,10,M4
M4-E18,49,11,M4
M4-E18,50,10,M4
M4-E18,51,11,M4
M4-E18,52,10,M4
M4-E18,53,11,M4
M4-E18,54,10,M4
M4-E18,55,11,M4
M4-E18,56,10,M4
M4-E18,57,11,M4
M4-E18,58,10,M4
M4-E18,59,11,M4
M4-E18,60,10,M4
M4-E18,61,11,M4
M4-E18,62,10,M4
M4-E18,63,11,M4
M4-E18,64,10,M4
M4-E18,65,11,M4
M4-E18,66,10,M4
M4-E18,67,11,M4
M4-E18,68,10,M4
M4-E18,69,11,M4
M4-E18,70,10,M4
M4-E18,71,11,M4
M4-E18,72,10,M4
M4-E18,73,11,M4
M4-E18,74,10,M4
M4-E18,75,11,M4
M4-E18,76,10,M4
M4-E18,77,11,M4
M4-E18,78,10,M4
M4-E18,79,11,M4
M4-E18,80,10,M4
M4-E18,81,11,M4
M4-E18,82,10,M4
M4-E18,83,11,M4
M4-E18,84,10,M4
M4-E18,85,11,M4
M4-E18,86,10,M4
M4-E18,87,11,M4
M4-E18,88,10,M4
M4-E18,89,11,M4
M4-E18,90,10,M4
M4-E18,91,11,M4
M4-E18,92,10,M4
M4-E18,93,11,M4
M4-E18,94,10,M4
M4-E18,95,11,M4
M4-E18,96,10,M4
M4-E18,97,11,M4
M4-E18,98,10,M4
M4-E18,99,11,M4
M0-E16,0,17,M0
M0-E16,1,17,M0
M0-E16,2,17,M0
M0-E16,3,17,M0
M0-E16,4,17,M0
M0-E16,5,17,M0
M0-E16,6,17,M0
M0-E16,7,17,M0
M0-E16,8,17,M0
M0-E16,9,17,M0
M0-E16,10,17,M0
M0-E16,11,17,M0
M0-E16,12,17,M0
M0-E16,13,17,M0
M0-E16,14,17,M0
M0-E16,15,17,M0
M0-E16,16,17,M0
M0-E16,17,17,M0
M0-E16,18,17,M0
M0-E16,19,17,M0
M0-E16,20,17,M0
M0-E16,21,17,M0
M0-E16,22,17,M0
M0-E16,23,17,M0
M0-E16,24,17,M0
M0-E16,25,17,M0
M0-E16,26,17,M0
M0-E16,27,17,M0
M0-E16,28,17,M0
M0-E16,29,17,M0
M0-E16,30,17,M0
M0-E16,31,17,M0
M0-E16,32,17,M0
M0-E16,33,17,M0
M0-E16,34,17,M0
M0-E16,35,17,M0
M0-E16,36,17,M0
M0-E16,37,17,M0
M0-E16,38,17,M0
M0-E16,39,17,M0
M0-E16,40,17,M0
M0-E16,41,17,M0
M0-E16,42,17,M0
M0-E16,43,17,M0
M0-E16,44,17,M0
M0-E16,45,17,M0
M0-E16,46,17,M0
M0-E16,47,17,M0
M0-E16,48,17,M0
M0-E16,49,17,M0
M0-E16,50,17,M0
M0-E16,51,17,M0
M0-E16,52,17,M0
M0-E16,53,17,M0
M0-E16,54,17,M0
M0-E16,55,17,M0
M0-E16,56,17,M0
M0-E16,57,17,M0
M0-E16,58,17,M0
M0-E16,59,17,M0
M0-E16,60,17,M0
M0-E16,61,17,M0
M0-E16,62,17,M0
M0-E16,63,17,M0
M0-E16,64,17,M0
M0-E16,65,17,M0
M0-E16,66,17,M0
M0-E16,67,17,M0
M0-E16,68,17,M0
M0-E16,69,17,M0
M0-E16,70,17,M0
M0-E16,71,17,M0
M0-E16,72,17,M0
M0-E16,73,17,M0
M0-E16,74,17,M0
M0-E16,75,17,M0
M0-E16,76,17,M0
M0-E16,77,17,M0
M0-E16,78,17,M0
M0-E16,79,17,M0
M0-E16,80,17,M0
M0-E16,81,17,M0
M0-E16,82,17,M0
M0-E16,83,17,M0
M0-E16,84,17,M0
M0-E16,85,17,M0
M0-E16,86,17,M0
M0-E16,87,17,M0
M0-E16,88,17,M0
M0-E16,89,17,M0
M0-E16,90,17,M0
M0-E16,91,17,M0
M0-E16,92,17,M0
M0-E16,93,17,M0
M0-E16,94,17,M0
M0-E16,95,17,M0
M0-E16,96,17,M0
M0-E16,97,17,M0
M0-E16,98,17,M0
M0-E16,99,17,M0
M6-E06,0,36,M6
M6-E06,1,36,M6
M6-E06,2,36,M6
M6-E06,3,36,M6
M6-E06,4,36,M6
M6-E06,5,36,M6
M6-E06,6,36,M6
M6-E06,7,36,M6
M6-E06,8,36,M6
M6-E06,9,36,M6
M6-E06,10,36,M6
M6-E06,11,36,M6
M6-E06,12,36,M6
M6-E06,13,36,M6
M6-E06,14,36,M6
M6-E06,15,36,M6
M6-E06,16,36,M6
M6-E06,17,36,M6
M6-E06,18,36,M6
M6-E06,19,36,M6
M6-E06,20,36,M6
M6-E06,21,36,M6
M6-E06,22,36,M6
M6-E06,23,36,M6
M6-E06,24,36,M6
M6-E06,25,36,M6
M6-E06,26,36,M6
M6-E06,27,36,M6
M6-E06,28,36,M6
M6-E06,29,36,M6
M6-E06,30,36,M6
M6-E06,31,36,M6
M6-E06,32,36,M6
M6-E06,33,36,M6
M6-E06,34,36,M6
M6-E06,35,36,M6
M6-E06,36,36,M6
M6-E06,37,36,M6
M6-E06,38,36,M6
M6-E06,39,36,M6
M6-E06,40,36,M6
M6-E06,41,36,M6
M6-E06,42,36,M6
M6-E06,43,36,M6
M6-E06,44,36,M6
M6-E06,45,36,M6
M6-E06,46,36,M6
M6-E06,47,36,M6
M6-E06,48,36,M6
M6-E06,49,36,M6
M6-E06,50,36,M6
M6-E06,51,36,M6
M6-E06,52,36,M6
M6-E06,53,36,M6
M6-E06,54,36,M6
M6-E06,55,36,M6
M6-E06,56,36,M6
M6-E06,57,36,M6
M6-E06,58,36,M6
M6-E06,59,36,M6
M6-E06,60,36,M6
M6-E06,61,36,M6
M6-E06,62,36,M6
M6-E06,63,36,M6
M6-E06,64,36,M6
M6-E06,65,36,M6
M6-E06,66,36,M6
M6-E06,67,36,M6
M6-E06,68,36,M6
M6-E06,69,36,M6
M6-E06,70,36,M6
M6-E06,71,36,M6
M6-E06,72,36,M6
M6-E06,73,36,M6
M6-E06,74,36,M6
M6-E06,75,36,M6
M6-E06,76,36,M6
M6-E06,77,36,M6
M6-E06,78,36,M6
M6-E06,79,36,M6
M6-E06,80,36,M6
M6-E06,81,36,M6
M6-E06,82,36,M6
M6-E06,83,36,M6
M6-E06,84,36,M6
M6-E06,85,36,M6
M6-E06,86,36,M6
M6-E06,87,36,M6
M6-E06,88,36,M6
M6-E06,89,36,M6
M6-E06,90,36,M6
M6-E06,91,36,M6
M6-E06,92,36,M6
M6-E06,93,36,M6
M6-E06,94,36,M6
M6-E06,95,36,M6
M6-E06,96,36,M6
M6-E06,97,36,M6
M6-E06,98,36,M6
M6-E06,99,36,M6
M3-E15,0,109,M3
M3-E15,1,108,M3
M3-E15,2,105,M3
M3-E15,3,109,M3
M3-E15,4,105,M3
M3-E15,5,105,M3
M3-E15,6,102,M3
M3-E15,7,105,M3
M3-E15,8,105,M3
M3-E15,9,109,M3
M3-E15,10,101,M3
M3-E15,11,108,M3
M3-E15,12,109,M3
M3-E15,13,100,M3
M3-E15,14,102,M3
M3-E15,15,109,M3
M3-E15,16,109,M3
M3-E15,17,106,M3
M3-E15,18,106,M3
M3-E15,19,106,M3
M3-E15,20,102,M3
M3-E15,21,100,M3
M3-E15,22,103,M3
M3-E15,23,102,M3
M3-E15,24,107,M3
M3-E15,25,105,M3
M3-E15,26,108,M3
M3-E15,27,102,M3
M3-E15,28,102,M3
M3-E15,29,101,M3
M3-E15,30,109,M3
M3-E15,31,102,M3
M3-E15,32,104,M3
M3-E15,33,108,M3
M3-E15,34,102,M3
M3-E15,35,101,M3
M3-E15,36,100,M3
M3-E15,37,103,M3
M3-E15,38,101,M3
M3-E15,39,106,M3
M3-E15,40,100,M3
M3-E15,41,106,M3
M3-E15,42,105,M3
M3-E15,43,109,M3
M3-E15,44,104,M3
M3-E15,45,105,M3
M3-E15,46,104,M3
M3-E15,47,101,M3
M3-E15,48,104,M3
M3-E15,49,103,M3
M3-E15,50,102,M3
M3-E15,51,101,M3
M3-E15,52,101,M3
M3-E15,53,100,M3
M3-E15,54,101,M3
M3-E15,55,102,M3
M3-E15,56,107,M3
M3-E15,57,107,M3
M3-E15,58,105,M3
M3-E15,59,103,M3
M3-E15,60,104,M3
M3-E15,61,108,M3
M3-E15,62,101,M3
M3-E15,63,107,M3
M3-E15,64,104,M3
M3-E15,65,107,M3
M3-E15,66,100,M3
M3-E15,67,100,M3
M3-E15,68,105,M3
M3-E15,69,107,M3
M3-E15,70,103,M3
M3-E15,71,106,M3
M3-E15,72,100,M3
M3-E15,73,108,M3
M3-E15,74,109,M3
