causal,dummy_heavy_ops,dynamic_pir,error,framework,group,iteration,logical_actions,passed,profile_id,profile_overflow,public_sessions,resolved_not_admitted,rounds,schedule_misses,semantic_equal,silent_committed_result_loss,workflow
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,15,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,16,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,17,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,18,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,19,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,20,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,21,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,22,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,23,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,24,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,25,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,26,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,27,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,28,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,Microsoft Agent Framework,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,29,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,0,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,1,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,2,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,3,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,4,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,5,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,6,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,7,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,8,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,9,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,10,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,11,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,12,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,13,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,14,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,15,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,16,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,17,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,18,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,19,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,20,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,21,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,22,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,23,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,24,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,25,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,26,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,27,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,28,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,INTERNAL_TO_EXTERNAL,29,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,0,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,1,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,2,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,3,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,4,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,5,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,6,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,7,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,8,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,9,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,10,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,11,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,12,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,13,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,14,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,15,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,16,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,17,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,18,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,19,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,20,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,21,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,22,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,23,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,24,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,25,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,26,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,27,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,28,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,EXTERNAL_TO_INTERNAL,29,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,0,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,1,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,2,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,3,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,4,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,5,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,6,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,7,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,8,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,9,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,10,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,11,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,12,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,13,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,14,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,15,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,16,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,17,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,18,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,19,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,20,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,21,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,22,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,23,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,24,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,25,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,26,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,27,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,28,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,OpenAI Agents SDK,STRUCTURED_TOOL_TO_AGENT_AS_TOOL,29,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
